CVEGEO,NOM_ENT,NOM_MUN,POB_TOTAL,ALTITUD,AREA,UMBRAL12H,PORCENTA_1,agua_AR,agua_FC,agua_PT,avg_impact,avg_agricultura,avg_construccion,avg_manufactura,semaforo
3002,BAJA CALIFORNIA SUR,MULEGE,64022,257.66169154228857,3068167.987,53.31492,6.931213,0,19,7,0.35216933,116,7.2857142857142865,2.037037037037037,Verde
3003,BAJA CALIFORNIA SUR,LA PAZ,292241,209.79930555555555,1562239.38,84.12912,2.608345,2,63,6,0.41651377,98,18.389393939393937,7.515207236322773,Verde
3008,BAJA CALIFORNIA SUR,LOS CABOS,351111,229.3217877094972,371557.7555,135.567,2.065533,0,28,10,0.4880164,18,41.46311858076564,16.574108818011258,Verde
3009,BAJA CALIFORNIA SUR,LORETO,18052,189.2270531400966,458626.0765,82.62729,0.999171,0,7,2,0.3498158,9,19.75,2,Verde
4001,CAMPECHE,CALKINI,59232,9.865168539325843,171669.0225,108.2286,6.406529,0,48,0,0.64452547,3,9,2.0085836909871246,Amarillo
4002,CAMPECHE,CAMPECHE,294077,32.60919540229885,321707.7983,113.6394,18.28679,1,44,26,0.8150405,68,30.42929292929293,4.301507537688442,Verde
4003,CAMPECHE,CARMEN,248845,14.013523131672596,854260.2777,136.9692,16.630501,0,57,7,0.630261,53,32.144764957264954,8.146636771300448,Verde
4004,CAMPECHE,CHAMPOTON,78170,24.9624183,653939.9528,110.9637,16.056415,0,78,0,0.689962,117,0,1.0909090909090908,Verde
4005,CAMPECHE,HECELCHAKAN,31917,30.098591549295776,126551.4509,107.9505,10.441802,0,35,0,0.7883355,0,0,2.083333333333333,Amarillo
4006,CAMPECHE,HOPELCHEN,42140,111.16525423728814,773400.5063,102.3048,17.368717,0,50,0,0.7527519,0,0,5.134615384615385,Rojo
4007,CAMPECHE,PALIZADA,8683,4.130177515,218141.1396,161.2098,33.178263,0,13,0,0.53756714,3,0,1.0625,Amarillo
4008,CAMPECHE,TENABO,11452,19.53846153846154,105095.3181,111.9249,13.608334,0,15,0,0.75202924,0,0,3,Amarillo
4009,CAMPECHE,ESCARCEGA,59923,78.00584795321637,476683.1544,112.1679,15.366443,0,61,0,0.5916799,0,9.5,6.597560975609755,Rojo
4010,CAMPECHE,CALAKMUL,31714,213.3740740740741,1394606.575,105.9192,6.762152,0,19,0,0.54377395,0,0,1.076923076923077,
4011,CAMPECHE,CANDELARIA,46913,65.11612284069098,565799.9712,118.629,22.66804,0,109,0,0.71536654,0,0,1.05,Amarillo
4012,CAMPECHE,SEYBAPLAYA,15297,9.479166666666666,28788.18813,118.629,22.66804,0,0,0,0.825679,44,0,3.6428571428571432,
5001,COAHUILA DE ZARAGOZA,ABASOLO,1022,433.3571428571428,73795.65479,77.47371,2.789981,0,2,0,0.48245856,0,0,1.018018018018018,
